Measurement_System,FSK_SKU,ShaftSize,ShaftUnits,SternSize,SternUnits,Priority,Priority Meaning,FSA_Template,Hose_Code,Hose_Orientation,Clamp1_Code,Clamp1_Qty,Clamp2_Code,Clamp2_Qty,Total_Clamps_Per_Kit,Hat_SKU,Hat_Qty,Is_US_Recommended,Stretch_Type,Stretch_Backend_in,Stretch_Stern_in,Comments
Imperial,FSK-2250-4000-1,2.25,in,4.0,in,2,No stretch (ideal fit),FSA-2250-3500-1,HS 3500-4000,A->Backend,CLAMP-3500,2,CLAMP-4000,2,4,HAT-2250-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2250-4000-1,2.25,in,4.0,in,3,Stretch at FSA backend only,FSA-2250-3750-1,HS 3500-4000,A->Backend,CLAMP-4000,2,CLAMP-4000,2,4,HAT-2250-02,1,False,Stretch at FSA backend only,0.25,0.0,Rule Engine
Imperial,FSK-2250-4000-1,2.25,in,4.0,in,5,Stretch at stern tube,FSA-2250-3500-1,HS 3500-3750,A->Backend,CLAMP-3500,2,CLAMP-4000,2,4,HAT-2250-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2250-4000-1,2.25,in,4.0,in,5,Stretch at stern tube,FSA-2250-3750-1,HOSE 3750,A->Backend,CLAMP-4000,2,CLAMP-4000,2,4,HAT-2250-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2250-4000-1,2.25,in,4.0,in,6,Stretch at both ends,FSA-2250-3750-1,HS 3500-3750,A->Backend,CLAMP-4000,2,CLAMP-4000,2,4,HAT-2250-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2250-4250-0,2.25,in,4.25,in,5,Stretch at stern tube,FSA-2250-3500-1,HS 3500-4000,A->Backend,CLAMP-3500,2,CLAMP-4500,2,4,HAT-2250-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2250-4250-0,2.25,in,4.25,in,6,Stretch at both ends,FSA-2250-3750-1,HS 3500-4000,A->Backend,CLAMP-4000,2,CLAMP-4500,2,4,HAT-2250-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2250-4250-1,2.25,in,4.25,in,5,Stretch at stern tube,FSA-2250-3500-1,HS 3500-4000,A->Backend,CLAMP-3500,2,CLAMP-4500,2,4,HAT-2250-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2250-4250-1,2.25,in,4.25,in,6,Stretch at both ends,FSA-2250-3750-1,HS 3500-4000,A->Backend,CLAMP-4000,2,CLAMP-4500,2,4,HAT-2250-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2500-3250-0,2.5,in,3.25,in,2,No stretch (ideal fit),FSA-2500-3250-1,HS 3250-3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-3250-0,2.5,in,3.25,in,3,Stretch at FSA backend only,FSA-2500-3500-1,HS 3250-3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at FSA backend only,0.25,0.0,Rule Engine
Imperial,FSK-2500-3250-0,2.5,in,3.25,in,3,Stretch at FSA backend only,FSA-2500-3500-1,HOSE 3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at FSA backend only,0.25,0.0,Rule Engine
Imperial,FSK-2500-3250-0,2.5,in,3.25,in,4,Straight hose (no stretch),FSA-2500-3250-1,HOSE 3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Straight hose (no stretch),0.0,0.0,Rule Engine
Imperial,FSK-2500-3250-0,2.5,in,3.25,in,5,Stretch at stern tube,FSA-2500-3500-1,HS 3000-3500,B->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-3250-0,2.5,in,3.25,in,6,Stretch at both ends,FSA-2500-3250-1,HS 3000-3000,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2500-3250-0,2.5,in,3.25,in,6,Stretch at both ends,FSA-2500-3250-1,HOSE 3000,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2500-3250-0,2.5,in,3.25,in,6,Stretch at both ends,FSA-2500-3250-1,HOSE 3125,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at both ends,0.125,0.125,Rule Engine
Imperial,FSK-2500-3250-1,2.5,in,3.25,in,2,No stretch (ideal fit),FSA-2500-3250-1,HS 3250-3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-3250-1,2.5,in,3.25,in,3,Stretch at FSA backend only,FSA-2500-3500-1,HS 3250-3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at FSA backend only,0.25,0.0,Rule Engine
Imperial,FSK-2500-3250-1,2.5,in,3.25,in,3,Stretch at FSA backend only,FSA-2500-3500-1,HOSE 3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at FSA backend only,0.25,0.0,Rule Engine
Imperial,FSK-2500-3250-1,2.5,in,3.25,in,4,Straight hose (no stretch),FSA-2500-3250-1,HOSE 3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Straight hose (no stretch),0.0,0.0,Rule Engine
Imperial,FSK-2500-3250-1,2.5,in,3.25,in,5,Stretch at stern tube,FSA-2500-3500-1,HS 3000-3500,B->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-3250-1,2.5,in,3.25,in,6,Stretch at both ends,FSA-2500-3250-1,HS 3000-3000,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2500-3250-1,2.5,in,3.25,in,6,Stretch at both ends,FSA-2500-3250-1,HOSE 3000,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2500-3250-1,2.5,in,3.25,in,6,Stretch at both ends,FSA-2500-3250-1,HOSE 3125,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at both ends,0.125,0.125,Rule Engine
Imperial,FSK-2500-3500-0,2.5,in,3.5,in,2,No stretch (ideal fit),FSA-2500-3500-1,HS 3500-3500,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-3500-0,2.5,in,3.5,in,2,No stretch (ideal fit),FSA-2500-4000-1,HS 3500-4000,B->Backend,CLAMP-4000,2,CLAMP-3500,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-3500-0,2.5,in,3.5,in,3,Stretch at FSA backend only,FSA-2500-3250-1,HS 3000-3500,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at FSA backend only,0.25,0.0,Rule Engine
Imperial,FSK-2500-3500-0,2.5,in,3.5,in,3,Stretch at FSA backend only,FSA-2500-4000-1,HS 3500-3750,B->Backend,CLAMP-4000,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at FSA backend only,0.25,0.0,Rule Engine
Imperial,FSK-2500-3500-0,2.5,in,3.5,in,5,Stretch at stern tube,FSA-2500-3250-1,HS 3250-3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-3500-0,2.5,in,3.5,in,5,Stretch at stern tube,FSA-2500-3250-1,HOSE 3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-3500-0,2.5,in,3.5,in,6,Stretch at both ends,FSA-2500-3500-1,HS 3250-3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2500-3500-0,2.5,in,3.5,in,6,Stretch at both ends,FSA-2500-3500-1,HOSE 3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2500-3500-1,2.5,in,3.5,in,2,No stretch (ideal fit),FSA-2500-3500-1,HS 3500-3500,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-3500-1,2.5,in,3.5,in,2,No stretch (ideal fit),FSA-2500-4000-1,HS 3500-4000,B->Backend,CLAMP-4000,2,CLAMP-3500,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-3500-1,2.5,in,3.5,in,3,Stretch at FSA backend only,FSA-2500-3250-1,HS 3000-3500,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at FSA backend only,0.25,0.0,Rule Engine
Imperial,FSK-2500-3500-1,2.5,in,3.5,in,3,Stretch at FSA backend only,FSA-2500-4000-1,HS 3500-3750,B->Backend,CLAMP-4000,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at FSA backend only,0.25,0.0,Rule Engine
Imperial,FSK-2500-3500-1,2.5,in,3.5,in,5,Stretch at stern tube,FSA-2500-3250-1,HS 3250-3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-3500-1,2.5,in,3.5,in,5,Stretch at stern tube,FSA-2500-3250-1,HOSE 3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-3500-1,2.5,in,3.5,in,6,Stretch at both ends,FSA-2500-3500-1,HS 3250-3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2500-3500-1,2.5,in,3.5,in,6,Stretch at both ends,FSA-2500-3500-1,HOSE 3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2500-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2500-3750-0,2.5,in,3.75,in,2,No stretch (ideal fit),FSA-2500-3500-1,HS 3500-3750,A->Backend,CLAMP-3500,2,CLAMP-4000,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-3750-0,2.5,in,3.75,in,3,Stretch at FSA backend only,FSA-2500-4000-1,HOSE 3750,A->Backend,CLAMP-4000,2,CLAMP-4000,2,4,HAT-2500-02,1,False,Stretch at FSA backend only,0.25,0.0,Rule Engine
Imperial,FSK-2500-3750-0,2.5,in,3.75,in,5,Stretch at stern tube,FSA-2500-3500-1,HS 3500-3500,A->Backend,CLAMP-3500,2,CLAMP-4000,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-3750-0,2.5,in,3.75,in,5,Stretch at stern tube,FSA-2500-4000-1,HS 3500-4000,B->Backend,CLAMP-4000,2,CLAMP-4000,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-3750-0,2.5,in,3.75,in,6,Stretch at both ends,FSA-2500-3250-1,HS 3000-3500,A->Backend,CLAMP-3500,2,CLAMP-4000,2,4,HAT-2500-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2500-3750-0,2.5,in,3.75,in,6,Stretch at both ends,FSA-2500-4000-1,HS 3500-3750,B->Backend,CLAMP-4000,2,CLAMP-4000,2,4,HAT-2500-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2500-3750-1,2.5,in,3.75,in,2,No stretch (ideal fit),FSA-2500-3500-1,HS 3500-3750,A->Backend,CLAMP-3500,2,CLAMP-4000,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-3750-1,2.5,in,3.75,in,3,Stretch at FSA backend only,FSA-2500-4000-1,HOSE 3750,A->Backend,CLAMP-4000,2,CLAMP-4000,2,4,HAT-2500-02,1,False,Stretch at FSA backend only,0.25,0.0,Rule Engine
Imperial,FSK-2500-3750-1,2.5,in,3.75,in,5,Stretch at stern tube,FSA-2500-3500-1,HS 3500-3500,A->Backend,CLAMP-3500,2,CLAMP-4000,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-3750-1,2.5,in,3.75,in,5,Stretch at stern tube,FSA-2500-4000-1,HS 3500-4000,B->Backend,CLAMP-4000,2,CLAMP-4000,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-3750-1,2.5,in,3.75,in,6,Stretch at both ends,FSA-2500-3250-1,HS 3000-3500,A->Backend,CLAMP-3500,2,CLAMP-4000,2,4,HAT-2500-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2500-3750-1,2.5,in,3.75,in,6,Stretch at both ends,FSA-2500-4000-1,HS 3500-3750,B->Backend,CLAMP-4000,2,CLAMP-4000,2,4,HAT-2500-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2500-4000-0,2.5,in,4.0,in,2,No stretch (ideal fit),FSA-2500-3500-1,HS 3500-4000,A->Backend,CLAMP-3500,2,CLAMP-4000,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-4000-0,2.5,in,4.0,in,2,No stretch (ideal fit),FSA-2500-4500-1,HS 4000-4500,B->Backend,CLAMP-4500,2,CLAMP-4000,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-4000-0,2.5,in,4.0,in,3,Stretch at FSA backend only,FSA-2500-4500-1,HS 4000-4250,B->Backend,CLAMP-4500,2,CLAMP-4000,2,4,HAT-2500-02,1,False,Stretch at FSA backend only,0.25,0.0,Rule Engine
Imperial,FSK-2500-4000-0,2.5,in,4.0,in,4,Straight hose (no stretch),FSA-2500-4000-1,HOSE 4000,A->Backend,CLAMP-4000,2,CLAMP-4000,2,4,HAT-2500-02,1,False,Straight hose (no stretch),0.0,0.0,Rule Engine
Imperial,FSK-2500-4000-0,2.5,in,4.0,in,5,Stretch at stern tube,FSA-2500-3500-1,HS 3500-3750,A->Backend,CLAMP-3500,2,CLAMP-4000,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-4000-0,2.5,in,4.0,in,6,Stretch at both ends,FSA-2500-4000-1,HOSE 3750,A->Backend,CLAMP-4000,2,CLAMP-4000,2,4,HAT-2500-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2500-4000-1,2.5,in,4.0,in,2,No stretch (ideal fit),FSA-2500-3500-1,HS 3500-4000,A->Backend,CLAMP-3500,2,CLAMP-4000,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-4000-1,2.5,in,4.0,in,2,No stretch (ideal fit),FSA-2500-4500-1,HS 4000-4500,B->Backend,CLAMP-4500,2,CLAMP-4000,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-4000-1,2.5,in,4.0,in,3,Stretch at FSA backend only,FSA-2500-4500-1,HS 4000-4250,B->Backend,CLAMP-4500,2,CLAMP-4000,2,4,HAT-2500-02,1,False,Stretch at FSA backend only,0.25,0.0,Rule Engine
Imperial,FSK-2500-4000-1,2.5,in,4.0,in,4,Straight hose (no stretch),FSA-2500-4000-1,HOSE 4000,A->Backend,CLAMP-4000,2,CLAMP-4000,2,4,HAT-2500-02,1,False,Straight hose (no stretch),0.0,0.0,Rule Engine
Imperial,FSK-2500-4000-1,2.5,in,4.0,in,5,Stretch at stern tube,FSA-2500-3500-1,HS 3500-3750,A->Backend,CLAMP-3500,2,CLAMP-4000,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-4000-1,2.5,in,4.0,in,6,Stretch at both ends,FSA-2500-4000-1,HOSE 3750,A->Backend,CLAMP-4000,2,CLAMP-4000,2,4,HAT-2500-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2500-4250-0,2.5,in,4.25,in,2,No stretch (ideal fit),FSA-2500-4000-1,HS 4000-4250,A->Backend,CLAMP-4000,2,CLAMP-4500,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-4250-0,2.5,in,4.25,in,3,Stretch at FSA backend only,FSA-2500-4500-1,HOSE 4250,A->Backend,CLAMP-4500,2,CLAMP-4500,2,4,HAT-2500-02,1,False,Stretch at FSA backend only,0.25,0.0,Rule Engine
Imperial,FSK-2500-4250-0,2.5,in,4.25,in,5,Stretch at stern tube,FSA-2500-3500-1,HS 3500-4000,A->Backend,CLAMP-3500,2,CLAMP-4500,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-4250-0,2.5,in,4.25,in,5,Stretch at stern tube,FSA-2500-4500-1,HS 4000-4500,B->Backend,CLAMP-4500,2,CLAMP-4500,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-4250-0,2.5,in,4.25,in,5,Stretch at stern tube,FSA-2500-4000-1,HOSE 4000,A->Backend,CLAMP-4000,2,CLAMP-4500,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-4250-0,2.5,in,4.25,in,6,Stretch at both ends,FSA-2500-4500-1,HS 4000-4250,B->Backend,CLAMP-4500,2,CLAMP-4500,2,4,HAT-2500-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2500-4250-1,2.5,in,4.25,in,2,No stretch (ideal fit),FSA-2500-4000-1,HS 4000-4250,A->Backend,CLAMP-4000,2,CLAMP-4500,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-4250-1,2.5,in,4.25,in,3,Stretch at FSA backend only,FSA-2500-4500-1,HOSE 4250,A->Backend,CLAMP-4500,2,CLAMP-4500,2,4,HAT-2500-02,1,False,Stretch at FSA backend only,0.25,0.0,Rule Engine
Imperial,FSK-2500-4250-1,2.5,in,4.25,in,5,Stretch at stern tube,FSA-2500-3500-1,HS 3500-4000,A->Backend,CLAMP-3500,2,CLAMP-4500,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-4250-1,2.5,in,4.25,in,5,Stretch at stern tube,FSA-2500-4500-1,HS 4000-4500,B->Backend,CLAMP-4500,2,CLAMP-4500,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-4250-1,2.5,in,4.25,in,5,Stretch at stern tube,FSA-2500-4000-1,HOSE 4000,A->Backend,CLAMP-4000,2,CLAMP-4500,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-4250-1,2.5,in,4.25,in,6,Stretch at both ends,FSA-2500-4500-1,HS 4000-4250,B->Backend,CLAMP-4500,2,CLAMP-4500,2,4,HAT-2500-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2500-4500-0,2.5,in,4.5,in,2,No stretch (ideal fit),FSA-2500-4000-1,HS 4000-4500,A->Backend,CLAMP-4000,2,CLAMP-4500,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-4500-0,2.5,in,4.5,in,2,No stretch (ideal fit),FSA-2500-4500-1,HS 4500-4500,A->Backend,CLAMP-4500,2,CLAMP-4500,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-4500-0,2.5,in,4.5,in,4,Straight hose (no stretch),FSA-2500-4500-1,HOSE 4500,A->Backend,CLAMP-4500,2,CLAMP-4500,2,4,HAT-2500-02,1,False,Straight hose (no stretch),0.0,0.0,Rule Engine
Imperial,FSK-2500-4500-0,2.5,in,4.5,in,5,Stretch at stern tube,FSA-2500-4000-1,HS 4000-4250,A->Backend,CLAMP-4000,2,CLAMP-4500,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-4500-0,2.5,in,4.5,in,6,Stretch at both ends,FSA-2500-4500-1,HOSE 4250,A->Backend,CLAMP-4500,2,CLAMP-4500,2,4,HAT-2500-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2500-4500-1,2.5,in,4.5,in,2,No stretch (ideal fit),FSA-2500-4000-1,HS 4000-4500,A->Backend,CLAMP-4000,2,CLAMP-4500,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-4500-1,2.5,in,4.5,in,2,No stretch (ideal fit),FSA-2500-4500-1,HS 4500-4500,A->Backend,CLAMP-4500,2,CLAMP-4500,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-4500-1,2.5,in,4.5,in,4,Straight hose (no stretch),FSA-2500-4500-1,HOSE 4500,A->Backend,CLAMP-4500,2,CLAMP-4500,2,4,HAT-2500-02,1,False,Straight hose (no stretch),0.0,0.0,Rule Engine
Imperial,FSK-2500-4500-1,2.5,in,4.5,in,5,Stretch at stern tube,FSA-2500-4000-1,HS 4000-4250,A->Backend,CLAMP-4000,2,CLAMP-4500,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-4500-1,2.5,in,4.5,in,6,Stretch at both ends,FSA-2500-4500-1,HOSE 4250,A->Backend,CLAMP-4500,2,CLAMP-4500,2,4,HAT-2500-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2500-4750-1,2.5,in,4.75,in,5,Stretch at stern tube,FSA-2500-4000-1,HS 4000-4500,A->Backend,CLAMP-4000,2,CLAMP-5000,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-4750-1,2.5,in,4.75,in,5,Stretch at stern tube,FSA-2500-4500-1,HS 4500-4500,A->Backend,CLAMP-4500,2,CLAMP-5000,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-4750-1,2.5,in,4.75,in,5,Stretch at stern tube,FSA-2500-4500-1,HOSE 4500,A->Backend,CLAMP-4500,2,CLAMP-5000,2,4,HAT-2500-02,1,False,Stretch at stern tube,0.0,0.25,Rule Engine
Imperial,FSK-2500-5000-0,2.5,in,5.0,in,2,No stretch (ideal fit),FSA-2500-4000-1,HS 4000-5000,A->Backend,CLAMP-4000,2,CLAMP-5000,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-5000-0,2.5,in,5.0,in,2,No stretch (ideal fit),FSA-2500-4500-1,HS 4500-5000,A->Backend,CLAMP-4500,2,CLAMP-5000,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-5000-1,2.5,in,5.0,in,2,No stretch (ideal fit),FSA-2500-4000-1,HS 4000-5000,A->Backend,CLAMP-4000,2,CLAMP-5000,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2500-5000-1,2.5,in,5.0,in,2,No stretch (ideal fit),FSA-2500-4500-1,HS 4500-5000,A->Backend,CLAMP-4500,2,CLAMP-5000,2,4,HAT-2500-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2750-3500-0,2.75,in,3.5,in,2,No stretch (ideal fit),FSA-2750-3500-1,HS 3500-3500,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2750-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2750-3500-0,2.75,in,3.5,in,2,No stretch (ideal fit),FSA-2750-4000-1,HS 3500-4000,B->Backend,CLAMP-4000,2,CLAMP-3500,2,4,HAT-2750-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2750-3500-0,2.75,in,3.5,in,3,Stretch at FSA backend only,FSA-2750-4000-1,HS 3500-3750,B->Backend,CLAMP-4000,2,CLAMP-3500,2,4,HAT-2750-02,1,False,Stretch at FSA backend only,0.25,0.0,Rule Engine
Imperial,FSK-2750-3500-0,2.75,in,3.5,in,6,Stretch at both ends,FSA-2750-3500-1,HS 3250-3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2750-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2750-3500-0,2.75,in,3.5,in,6,Stretch at both ends,FSA-2750-3500-1,HOSE 3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2750-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2750-3500-1,2.75,in,3.5,in,2,No stretch (ideal fit),FSA-2750-3500-1,HS 3500-3500,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2750-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2750-3500-1,2.75,in,3.5,in,2,No stretch (ideal fit),FSA-2750-4000-1,HS 3500-4000,B->Backend,CLAMP-4000,2,CLAMP-3500,2,4,HAT-2750-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Imperial,FSK-2750-3500-1,2.75,in,3.5,in,3,Stretch at FSA backend only,FSA-2750-4000-1,HS 3500-3750,B->Backend,CLAMP-4000,2,CLAMP-3500,2,4,HAT-2750-02,1,False,Stretch at FSA backend only,0.25,0.0,Rule Engine
Imperial,FSK-2750-3500-1,2.75,in,3.5,in,6,Stretch at both ends,FSA-2750-3500-1,HS 3250-3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2750-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2750-3500-1,2.75,in,3.5,in,6,Stretch at both ends,FSA-2750-3500-1,HOSE 3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-2750-02,1,False,Stretch at both ends,0.25,0.25,Rule Engine
Imperial,FSK-2750-3750-0,2.75,in,3.75,in,2,No stretch (ideal fit),FSA-2750-3500-1,HS 3500-3750,A->Backend,CLAMP-3500,2,CLAMP-4000,2,4,HAT-2750-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
